"site","TrtID","POLYID","year","sand","cinput","ligfrac","nfrac","till","irrig"
"E9_E_east_8","E9_7_CR1",692009,1938,0.355571428571429,1.61803065204586,0.053,0.007,"FT",0
"E9_E_east_8","E9_7_CR1",692009,1939,0.355571428571429,1.75562970383943,0.053,0.007,"FT",0
"E9_E_east_8","E9_7_CR1",692009,1940,0.355571428571429,1.893228755633,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1941,0.355571428571429,2.03082780742657,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1942,0.355571428571429,1.42190344517518,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1943,0.355571428571429,0.812979082923796,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1944,0.355571428571429,0.850027110727547,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1945,0.355571428571429,0.887075138531298,0.046,0.009,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1946,0.355571428571429,1.53915085638434,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1947,0.355571428571429,2.19122657423738,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1948,0.355571428571429,1.47066221514187,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1949,0.355571428571429,0.750097856046355,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1950,0.355571428571429,1.27667688360266,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1951,0.355571428571429,1.80325591115896,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1952,0.355571428571429,1.33938134674139,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1953,0.355571428571429,0.875506782323817,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1954,0.355571428571429,0.661866658402085,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1955,0.355571428571429,0.448226534480354,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1956,0.355571428571429,1.15756198219144,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1957,0.355571428571429,1.86689742990253,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1958,0.355571428571429,1.53011580476529,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1959,0.355571428571429,1.19333417962806,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1960,0.355571428571429,0.933662070469744,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1961,0.355571428571429,0.673989961311432,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1962,0.355571428571429,1.28699298410493,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1963,0.355571428571429,1.89999600689842,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1964,0.355571428571429,1.26463211036307,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1965,0.355571428571429,0.629268213827722,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1966,0.355571428571429,0.438565941731596,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1967,0.355571428571429,0.24786366963547,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1968,0.355571428571429,1.01017522575355,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1969,0.355571428571429,1.77248678187164,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1970,0.355571428571429,1.65047420898029,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1971,0.355571428571429,1.52846163608895,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1972,0.355571428571429,1.15189222893949,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1973,0.355571428571429,0.77532282179003,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1974,0.355571428571429,1.26829168196156,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1975,0.355571428571429,1.76126054213309,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1976,0.355571428571429,1.7191655481713,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1977,0.355571428571429,1.6770705542095,0.046,0.009,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1978,0.355571428571429,1.44166612834897,0.046,0.009,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1979,0.355571428571429,1.20626170248843,0.046,0.009,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1980,0.355571428571429,1.16040516325952,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1981,0.355571428571429,1.11454862403062,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1982,0.355571428571429,1.45136264864697,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1983,0.355571428571429,1.78817667326333,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1984,0.355571428571429,1.60840934304603,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1985,0.355571428571429,1.42864201282873,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1986,0.355571428571429,1.1730392004889,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1987,0.355571428571429,0.917436388149067,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1988,0.355571428571429,0.800777483714871,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1989,0.355571428571429,0.684118579280675,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1990,0.355571428571429,0.887964301714076,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1991,0.355571428571429,1.09181002414748,0.046,0.009,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1992,0.355571428571429,0.897131680325372,0.0495,0.008,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1993,0.355571428571429,0.702453336503268,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1994,0.355571428571429,0.644679198236508,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1995,0.355571428571429,0.586905059969748,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1996,0.355571428571429,0.769962205249612,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1997,0.355571428571429,0.953019350529476,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1998,0.355571428571429,1.01632395566961,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,1999,0.355571428571429,1.07962856080974,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2000,0.355571428571429,1.24093140573266,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2001,0.355571428571429,1.40223425065559,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2002,0.355571428571429,1.29568714222561,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2003,0.355571428571429,1.18914003379564,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2004,0.355571428571429,1.64059794157325,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2005,0.355571428571429,0.225117426846215,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2006,0.355571428571429,0.352231519291916,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2007,0.355571428571429,0.479345611737617,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2008,0.355571428571429,0.777723580284989,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2009,0.355571428571429,1.07610154883236,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2010,0.355571428571429,0.780529308337599,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2011,0.355571428571429,0.484957067842837,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2012,0.355571428571429,0.498381251787476,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2013,0.355571428571429,0.511805435732116,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2014,0.355571428571429,0.63995753648357,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2015,0.355571428571429,0.768109637235024,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2016,0.355571428571429,0.79688014855639,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2017,0.355571428571429,0.825650659877755,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2018,0.355571428571429,0.948206852942049,0.053,0.007,"FT",0
"E9_E_east_8","E9_8_CR1",692009,2019,0.355571428571429,1.07076304600634,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1929,0.355571428571429,1.23516120868522,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1930,0.355571428571429,1.23516120868522,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1931,0.355571428571429,0.862999792152315,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1932,0.355571428571429,1.0814962534217,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1933,0.355571428571429,1.29999271469108,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1934,0.355571428571429,1.51848917596045,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1935,0.355571428571429,1.73698563722983,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1936,0.355571428571429,1.95548209849921,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1937,0.355571428571429,2.17397855976859,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1938,0.355571428571429,2.39247502103797,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1939,0.355571428571429,2.61097148230735,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1940,0.355571428571429,2.82946794357673,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1941,0.355571428571429,3.04796440484611,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1942,0.355571428571429,2.2330962152739,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1943,0.355571428571429,1.4182280257017,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1944,0.355571428571429,2.03585714515593,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1945,0.355571428571429,2.65348626461016,0.046,0.009,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1946,0.355571428571429,2.69252462429906,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1947,0.355571428571429,2.73156298398795,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1948,0.355571428571429,1.70911778376879,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1949,0.355571428571429,0.686672583549626,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1950,0.355571428571429,2.03463053409454,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1951,0.355571428571429,3.38258848463946,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1952,0.355571428571429,2.30887484666234,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1953,0.355571428571429,1.23516120868522,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1954,0.355571428571429,1.15988064411448,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1955,0.355571428571429,1.08460007954374,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1956,0.355571428571429,1.75252291577016,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1957,0.355571428571429,2.42044575199658,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1958,0.355571428571429,1.80987760907912,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1959,0.355571428571429,1.19930946616167,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1960,0.355571428571429,0.958852063825733,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1961,0.355571428571429,0.718394661489795,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1962,0.355571428571429,1.74208622507691,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1963,0.355571428571429,2.76577778866403,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1964,0.355571428571429,1.84234409907651,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1965,0.355571428571429,0.918910409488982,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1966,0.355571428571429,0.729030990185263,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1967,0.355571428571429,0.539151570881543,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1968,0.355571428571429,1.657362829201,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1969,0.355571428571429,2.77557408752046,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1970,0.355571428571429,2.55416219882342,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1971,0.355571428571429,2.33275031012639,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1972,0.355571428571429,1.77502461109923,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1973,0.355571428571429,1.21729891207206,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1974,0.355571428571429,1.64562231293036,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1975,0.355571428571429,2.07394571378865,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1976,0.355571428571429,1.96000585089481,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1977,0.355571428571429,1.84606598800097,0.046,0.009,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1978,0.355571428571429,1.76310006812907,0.046,0.009,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1979,0.355571428571429,1.68013414825718,0.046,0.009,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1980,0.355571428571429,1.91429689413155,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1981,0.355571428571429,2.14845964000592,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1982,0.355571428571429,2.6981882384499,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1983,0.355571428571429,3.24791683689389,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1984,0.355571428571429,3.2035557097816,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1985,0.355571428571429,3.15919458266932,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1986,0.355571428571429,2.81630006017812,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1987,0.355571428571429,2.47340553768692,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1988,0.355571428571429,2.06927618900955,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1989,0.355571428571429,1.66514684033217,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1990,0.355571428571429,2.06169524839817,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1991,0.355571428571429,2.45824365646417,0.046,0.009,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1992,0.355571428571429,2.53977092831026,0.0495,0.008,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1993,0.355571428571429,2.62129820015635,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1994,0.355571428571429,2.67296238435207,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1995,0.355571428571429,2.72462656854778,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1996,0.355571428571429,2.16868946888017,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1997,0.355571428571429,1.61275236921256,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1998,0.355571428571429,1.92661347281207,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,1999,0.355571428571429,2.24047457641158,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2000,0.355571428571429,2.7466254142012,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2001,0.355571428571429,3.25277625199082,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2002,0.355571428571429,3.10765343664845,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2003,0.355571428571429,2.96253062130607,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2004,0.355571428571429,2.56240595556799,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2005,0.355571428571429,1.79033262357534,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2006,0.355571428571429,1.88485493051134,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2007,0.355571428571429,1.97937723744734,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2008,0.355571428571429,2.43264524264762,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2009,0.355571428571429,2.8859132478479,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2010,0.355571428571429,2.22778242614433,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2011,0.355571428571429,1.56965160444076,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2012,0.355571428571429,1.9074071759569,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2013,0.355571428571429,2.24516274747303,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2014,0.355571428571429,2.20858328453772,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2015,0.355571428571429,2.17200382160241,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2016,0.355571428571429,2.8778126879851,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2017,0.355571428571429,3.58362155436778,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2018,0.355571428571429,2.91712504282949,0.053,0.007,"FT",0
"E9_E_east_9","E9_9_CR1",692009,2019,0.355571428571429,2.25062853129119,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1929,0.355571428571429,0.956046816231788,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1930,0.355571428571429,0.956046816231788,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1931,0.355571428571429,0.577910659564251,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1932,0.355571428571429,0.90058394418324,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1933,0.355571428571429,1.22325722880223,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1934,0.355571428571429,0.731108352564817,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1935,0.355571428571429,0.642014344161958,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1936,0.355571428571429,0.743709889103758,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1937,0.355571428571429,1.16190260848032,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1938,0.355571428571429,1.58009532785689,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1939,0.355571428571429,1.99828804723346,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1940,0.355571428571429,0.731108352564817,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1941,0.355571428571429,0.772043717744306,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1942,0.355571428571429,0.812979082923796,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1943,0.355571428571429,0.912171216098009,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1944,0.355571428571429,1.01136334927222,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1945,0.355571428571429,1.12028733795616,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1946,0.355571428571429,1.22921132664009,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1947,0.355571428571429,1.06788454590505,0.053,0.007,"FT",0
"E9_E_west_1","E9_11_CR1",692009,1948,0.355571428571429,0.906557765170011,0.053,0.007,"FT",0
"E9_E_west_1","E9_11_CR1",692009,1949,0.355571428571429,0.571167399114674,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1950,0.355571428571429,0.235777033059336,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1951,0.355571428571429,0.684427691559555,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1952,0.355571428571429,1.13307835005977,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1953,0.355571428571429,0.90832231169487,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1954,0.355571428571429,0.683566273329966,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1955,0.355571428571429,0.458810234965062,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1956,0.355571428571429,0.234054196600159,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1957,0.355571428571429,0.337659548458409,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1958,0.355571428571429,0.441264900316659,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1959,0.355571428571429,0.54487025217491,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1960,0.355571428571429,0.64847560403316,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1961,0.355571428571429,0.677024813373918,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1962,0.355571428571429,0.705574022714676,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1963,0.355571428571429,0.734123232055434,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1964,0.355571428571429,0.762672441396193,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1965,0.355571428571429,0.784701096479841,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1966,0.355571428571429,0.806729751563489,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1967,0.355571428571429,1.01499349018286,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1968,0.355571428571429,1.22325722880223,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1969,0.355571428571429,1.10496738561326,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1970,0.355571428571429,0.986677542424292,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1971,0.355571428571429,0.868387699235324,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1972,0.355571428571429,0.750097856046355,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1973,0.355571428571429,0.554210641009283,0.0495,0.008,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1974,0.355571428571429,0.358323425972211,0.046,0.009,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1975,0.355571428571429,0.396715387920643,0.0495,0.008,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1976,0.355571428571429,0.435107349869074,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1977,0.355571428571429,0.627165664816888,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1978,0.355571428571429,0.819223979764702,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1979,0.355571428571429,0.535003303396038,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1980,0.355571428571429,0.250782627027374,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1981,0.355571428571429,0.505546861236895,0.0495,0.008,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1982,0.355571428571429,0.760311095446417,0.046,0.009,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1983,0.355571428571429,0.965477107165438,0.0495,0.008,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1984,0.355571428571429,1.17064311888446,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1985,0.355571428571429,1.35520292350937,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1986,0.355571428571429,1.53976272813428,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1987,0.355571428571429,1.36993726114273,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1988,0.355571428571429,1.20011179415117,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1989,0.355571428571429,0.855090622244445,0.053,0.007,"FT",0
"E9_E_west_1","E9_11_CR1",692009,1990,0.355571428571429,0.510069450337722,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1991,0.355571428571429,0.791502246386843,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1992,0.355571428571429,1.07293504243596,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1993,0.355571428571429,0.747793038105691,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1994,0.355571428571429,0.422651033775419,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1995,0.355571428571429,0.309225075166179,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1996,0.355571428571429,0.19579911655694,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1997,0.355571428571429,0.204477772001054,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1998,0.355571428571429,0.213156427445167,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,1999,0.355571428571429,0.405765336478516,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2000,0.355571428571429,0.598374245511864,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2001,0.355571428571429,0.413369722344332,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2002,0.355571428571429,0.228365199176801,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2003,0.355571428571429,0.448289571211246,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2004,0.355571428571429,0.668213943245691,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2005,0.355571428571429,0.888138315280136,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2006,0.355571428571429,1.10806268731458,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2007,0.355571428571429,1.00772532843741,0.053,0.007,"FT",0
"E9_E_west_1","E9_1_CR1",692009,2008,0.355571428571429,0.907387969560235,0.053,0.007,"FT",0
